gene	r2	delta
ENSDARG00000024642	0.9744022433715716	4.131017663255855
ENSDARG00000024651	0.9719262968659872	3.7499882169811087
ENSDARG00000024654	0.8946182786214348	5.074632969614646
ENSDARG00000024669	0.7443351733434855	2.9033630673971658
ENSDARG00000024681	0.9465569819160428	4.64628999577899
ENSDARG00000024693	0.9771224111501334	6.025981971505993
ENSDARG00000024694	0.903790631447591	6.257362337480951
ENSDARG00000024708	0.777722366891573	5.072458004533416
ENSDARG00000024717	0.8707305630195419	5.595457117492181
ENSDARG00000024728	0.688591585912834	5.798134338675393
ENSDARG00000024744	0.9602147427334564	5.38197325641799
ENSDARG00000024746	0.9751092131343999	11.338618836376456
ENSDARG00000024771	0.9485694138679414	5.765249656728851
ENSDARG00000024775	0.9455717798394919	7.749399333200789
ENSDARG00000024785	0.9569579483726236	9.569014026955994
ENSDARG00000024815	0.9464622482120529	4.019103533298285
ENSDARG00000024818	0.8218902821449522	4.035506863572497
ENSDARG00000024827	0.9079084120352443	3.0567621108145744
ENSDARG00000024828	0.9740873266574014	8.161029078557304
ENSDARG00000024829	0.9902649304264856	11.621590466824983
ENSDARG00000024831	0.9484191077052855	9.249213567107644
ENSDARG00000024844	0.98120737078459	4.56616566739113
ENSDARG00000024846	0.9303494066374541	3.4721198187408504
ENSDARG00000024865	0.9836848311902691	6.627126681772881
ENSDARG00000024874	0.9780558396622463	6.26537082232808
ENSDARG00000024877	0.9458416759234479	7.872810572418308
ENSDARG00000024895	0.876951839477094	4.445187117557917
ENSDARG00000024904	0.9961865093088017	9.131391133310903
ENSDARG00000024920	0.9801215040561028	9.11426770979116
ENSDARG00000024933	0.971290621673379	3.9173592270663233
ENSDARG00000024940	0.9165344717889957	6.715585954503419
ENSDARG00000024954	0.9777289426081589	5.35226787053846
ENSDARG00000024964	0.9631854457708435	2.967522760945477
ENSDARG00000024966	0.9743731088380391	5.21966768058229
ENSDARG00000024967	0.982623750359434	6.095479836113434
ENSDARG00000025011	0.9797540959735601	5.85358861221853
ENSDARG00000025012	0.962651853271882	10.34313601671949
ENSDARG00000025017	0.9660914861964388	9.992323893934838
ENSDARG00000025024	0.8319702421561596	2.495329084927872
ENSDARG00000025032	0.9800050182661009	7.2033706804427595
ENSDARG00000025033	0.9804436103316119	4.448585439273488
ENSDARG00000025034	0.973685050976495	6.039754648191524
ENSDARG00000025043	0.97666453720005	10.184614728013411
ENSDARG00000025071	0.6022090890122184	1.3064516151612775
ENSDARG00000025073	0.9235914273308106	3.640277745749027
ENSDARG00000025074	0.9798031986567782	7.810705781825193
ENSDARG00000025076	0.9661148265744686	5.1995975081338655
ENSDARG00000025081	0.9263160544316921	6.955451973982805
ENSDARG00000025089	0.71341954058789	3.9323010078508287
ENSDARG00000025091	0.9693265193554039	7.039122287870137
ENSDARG00000025094	0.9794270923206264	4.681259716822166
ENSDARG00000025106	0.9860840170852115	6.923887918671817
ENSDARG00000025131	0.9386023347780122	10.300997295318721
ENSDARG00000025147	0.9953339015511283	7.300840619127025
ENSDARG00000025174	0.9953946569021019	12.173714450652824
ENSDARG00000025187	0.6286213324939561	4.335608525322361
ENSDARG00000025206	0.5280702953536514	2.7476408865523245
ENSDARG00000025212	0.9369085832140608	7.074464672840393
ENSDARG00000025218	0.9876690006104338	6.657482791025719
ENSDARG00000025220	0.942280221620711	3.83087998601198
ENSDARG00000025226	0.9760288151907546	4.996454290087315
ENSDARG00000025233	0.769230149051578	6.497667489699461
ENSDARG00000025254	0.9535047396678307	7.891178280998949
ENSDARG00000025269	0.9874675225042918	5.544757762604366
ENSDARG00000025275	0.9531558911020961	6.6800229710690875
ENSDARG00000025285	0.9202265300295578	4.188115819294835
ENSDARG00000025299	0.8328094242804656	9.071558863586723
ENSDARG00000025301	0.9946136361648454	9.572430048926396
ENSDARG00000025302	0.9760445499341841	5.3189982558661315
ENSDARG00000025309	0.7029199989799315	4.409410733285149
ENSDARG00000025319	0.8720390344751806	6.992196465570974
ENSDARG00000025325	0.8662515192295575	5.415538184743628
ENSDARG00000025326	0.9461797696634802	3.5726347868648176
ENSDARG00000025332	0.9428969417037412	5.314310229134708
ENSDARG00000025338	0.9596654050727589	8.293841287507862
ENSDARG00000025340	0.922908800372563	1.5914257331372994
ENSDARG00000025346	0.8658045094048064	7.959775929967803
ENSDARG00000025348	0.9894691540438374	6.303509313999868
ENSDARG00000025350	0.9916758162427645	8.689722315964433
ENSDARG00000025372	0.9922184383669886	13.124432824005057
ENSDARG00000025375	0.9799308620060557	8.151946186415266
ENSDARG00000025383	0.9073029456628185	4.48524114678848
ENSDARG00000025386	0.9952635050441208	12.374094538118602
ENSDARG00000025391	0.980772411466493	4.773791625458501
ENSDARG00000025397	0.9861881449961829	6.820538206595592
ENSDARG00000025403	0.9859466976545235	11.866435800552635
ENSDARG00000025404	0.8892611041161502	4.396822260461363
ENSDARG00000025420	0.9420944533989333	10.460254499512676
ENSDARG00000025421	0.9405811292469081	4.01909779682836
ENSDARG00000025428	0.9801045895456996	8.34523160925434
ENSDARG00000025436	0.9000332111326546	7.144567106482747
ENSDARG00000025465	0.9135168731032098	6.0515697312376995
ENSDARG00000025467	0.9554320570275352	4.002807490202289
ENSDARG00000025468	0.6173308284285455	2.75273826351141
ENSDARG00000025495	0.9836012226724357	9.518237853126331
ENSDARG00000025500	0.9712800114304775	5.852132774359189
ENSDARG00000025507	0.9610374088715282	5.609006312874244
ENSDARG00000025513	0.9891448647718479	7.866495070187062
ENSDARG00000025518	0.9007676047130733	5.076800276725764
ENSDARG00000025522	0.9842573932449374	9.6366245697374
ENSDARG00000025535	0.9868785422931892	4.833073440558115
ENSDARG00000025549	0.9536955992737282	3.633948642895261
ENSDARG00000025554	0.9657847494780942	4.637219750792886
ENSDARG00000025555	0.9778234895628027	7.3440276864409935
ENSDARG00000025559	0.4454709023599609	3.385103881292596
ENSDARG00000025566	0.9852279242761347	3.0204644660284306
ENSDARG00000025567	0.9155383538186287	2.931396224171711
ENSDARG00000025576	0.9730892872282954	5.778343445238212
ENSDARG00000025577	0.9470849926578891	5.16144524749215
ENSDARG00000025581	0.8091082906652673	4.078641202165008
ENSDARG00000025593	0.5260554941090205	1.592209085173557
ENSDARG00000025595	0.9764845897610499	10.760957815032079
ENSDARG00000025605	0.8862554570947438	4.021813540007051
ENSDARG00000025608	0.8569233818890318	4.004486461653785
ENSDARG00000025615	0.638700482908554	2.6833507368034706
ENSDARG00000025641	0.9907630580749243	7.875922605429861
ENSDARG00000025667	0.8028357716763306	4.939251013212314
ENSDARG00000025670	0.9473328237533494	9.903558698097925
ENSDARG00000025671	0.9331223149647981	4.962866790226428
ENSDARG00000025672	0.9535828518484313	4.714691471309653
ENSDARG00000025679	0.8943505142503704	5.033440684470713
ENSDARG00000025693	0.7690133559071238	4.366395300025051
ENSDARG00000025699	0.9069956476077204	5.176222961098583
ENSDARG00000025703	0.9665666141818651	13.328968784483857
ENSDARG00000025718	0.9527012860059242	6.257585862105101
ENSDARG00000025728	0.9924332638852914	9.146006844688772
ENSDARG00000025754	0.8300032200246706	2.684106937001655
ENSDARG00000025757	0.8850710606506215	8.12352742028168
ENSDARG00000025766	0.9666026845259914	7.485069044956791
ENSDARG00000025788	0.9720550031600993	7.98233271564485
ENSDARG00000025789	0.9757946493047834	4.5138101341322505
ENSDARG00000025797	0.9750429900205526	5.811931487188409
ENSDARG00000025808	0.9820593429144752	8.887261523443467
ENSDARG00000025820	0.9841509091412602	7.064428087413738
ENSDARG00000025824	0.8235691674985742	1.5666313719537257
ENSDARG00000025826	0.9702503731116657	5.924622365551883
ENSDARG00000025847	0.9936930249209084	10.791785721086514
ENSDARG00000025850	0.7931895935319226	3.8720709738199544
ENSDARG00000025854	0.9420719592354855	6.475812284158868
ENSDARG00000025855	0.9859842172352148	7.244294120607046
ENSDARG00000025858	0.9386170615083396	3.086618900730727
ENSDARG00000025859	0.972068490329219	7.501548609119049
ENSDARG00000025875	0.6453261502112836	3.7613287785200775
ENSDARG00000025889	0.9849855246236336	6.922121711153906
ENSDARG00000025891	0.9651677004035811	7.60756927182355
ENSDARG00000025902	0.9808253938791269	6.572031193977358
ENSDARG00000025903	0.864016596693258	5.707765650364191
ENSDARG00000025904	0.9887608716913272	7.393648825410575
ENSDARG00000025914	0.4880866491955066	5.536542159642077
ENSDARG00000025920	0.9733593393176763	6.523862433661812
ENSDARG00000025948	0.920337595359958	7.557610560685714
ENSDARG00000025949	0.9757395833808343	6.087532159657394
ENSDARG00000025953	0.9801379275652283	11.857325872133945
ENSDARG00000025972	0.9534962004426429	4.581155833523601
ENSDARG00000025974	0.9724183925229881	2.9590965954608244
ENSDARG00000025977	0.977259396471192	4.107437531783464
ENSDARG00000025983	0.938161298833755	3.0214771481263902
ENSDARG00000026017	0.9766153666682312	10.460614185197787
ENSDARG00000026024	0.8970752169199747	6.990398776552361
ENSDARG00000026028	0.9605209595970617	4.124039422985547
ENSDARG00000026035	0.9244068720319087	3.106249035173958
ENSDARG00000026048	0.9853317013331885	9.276694323086705
ENSDARG00000026052	0.9381487390498437	7.160484218253098
ENSDARG00000026053	0.9421446560631221	5.233636419371871
ENSDARG00000026068	0.9290496972360471	3.9986852428867943
ENSDARG00000026070	0.9834796048635813	9.353909354519978
ENSDARG00000026072	0.9349574179485477	3.535578534975487
ENSDARG00000026090	0.9732918695372538	9.341630156931945
ENSDARG00000026098	0.7027044175605491	3.1405812146351724
ENSDARG00000026109	0.9728206337611127	7.30940638957526
ENSDARG00000026137	0.9065640024869379	4.726244219736565
ENSDARG00000026149	0.9753686959794092	5.5428174668073495
ENSDARG00000026165	0.9985218370543333	9.705915164218585
ENSDARG00000026166	0.9418249331736886	8.15422767321164
ENSDARG00000026170	0.8118282984865632	5.753470381199752
ENSDARG00000026178	0.9497374288125235	6.963450523232723
ENSDARG00000026180	0.9392428716272452	3.900241834041001
ENSDARG00000026183	0.9794221786761106	8.240720835386696
ENSDARG00000026185	0.9602967094044591	5.439009398984696
ENSDARG00000026198	0.742349447486599	2.878677644771348
ENSDARG00000026224	0.9835597403943301	6.600273531652643
ENSDARG00000026225	0.9928067951852849	5.707515695108805
ENSDARG00000026229	0.942368999909994	8.261397637549686
ENSDARG00000026236	0.9591804558374166	12.094707139863434
ENSDARG00000026247	0.9574154497411336	5.105631074053697
ENSDARG00000026248	0.6409853563307586	4.270183242605559
ENSDARG00000026281	0.7892925800682439	4.874667502832855
ENSDARG00000026294	0.7012151791545423	4.7797087659771815
ENSDARG00000026296	0.9954024208769104	16.42265221764978
ENSDARG00000026322	0.8946104106492703	6.753900856959593
ENSDARG00000026325	0.7834941335179073	3.714650364266813
ENSDARG00000026329	0.9510798055571266	6.709364725967712
ENSDARG00000026333	0.6420585176407123	4.01643406062505
ENSDARG00000026335	0.8312935227053826	3.279112485869815
ENSDARG00000026338	0.9491328282879821	5.525114274406964
ENSDARG00000026348	0.8016505578636286	6.113331812228841
ENSDARG00000026359	0.9401865772552583	6.54756232188906
ENSDARG00000026369	0.9743636544842356	5.061626167013243
ENSDARG00000026376	0.8966157849028992	6.194117382396495
ENSDARG00000026387	0.8378499404663575	9.313597398028577
ENSDARG00000026395	0.9675772964755466	9.846798602356545
ENSDARG00000026400	0.9676365403719085	5.765634895138309
ENSDARG00000026403	0.7564708518159986	4.0180147121095695
ENSDARG00000026444	0.9340758924293923	4.409091935225369
ENSDARG00000026448	0.8129761549562873	4.619094485732788
ENSDARG00000026453	0.9508229011543371	4.840552776663834
ENSDARG00000026454	0.9812337429138248	6.083538585467084
ENSDARG00000026473	0.9868522199045549	5.450920248640349
ENSDARG00000026476	0.9651127905662301	5.1900896409505615
ENSDARG00000026482	0.9562175124139581	5.972999889285871
ENSDARG00000026484	0.9387176470648041	7.788466134569397
ENSDARG00000026489	0.9890483475323234	4.973616124071841
ENSDARG00000026499	0.7868747040107832	1.8354900301406434
ENSDARG00000026505	0.9236692126453456	5.5841318132880815
ENSDARG00000026513	0.9785271581008146	11.085770326944454
ENSDARG00000026519	0.9621617635175549	7.80814764080653
ENSDARG00000026531	0.9958713297516344	8.703397769182644
ENSDARG00000026540	0.9837550780203923	5.135399362248413
ENSDARG00000026548	0.8712277640823944	3.73243376012327
ENSDARG00000026577	0.9771544061362469	5.239810987103283
ENSDARG00000026582	0.7138793792203657	6.537531199517039
ENSDARG00000026595	0.9749501867127846	4.285817560782065
ENSDARG00000026599	0.9686081198838833	7.815407590916303
ENSDARG00000026611	0.9000167322547615	5.397582224479973
ENSDARG00000026616	0.9911063063516609	13.944601434693196
ENSDARG00000026629	0.9856998098159638	8.408880727255447
ENSDARG00000026630	0.9424527064028636	8.2039682235341
ENSDARG00000026634	0.8853999519755987	4.001865411050258
ENSDARG00000026654	0.977988344901076	4.229353648357934
ENSDARG00000026655	0.9100933611134063	4.074309003865412
ENSDARG00000026664	0.9507238714307857	4.732652987783929
ENSDARG00000026680	0.9488491482182764	5.84579275701394
ENSDARG00000026682	0.9638696131802644	5.763797120445161
ENSDARG00000026701	0.9691367927076403	6.557182251730524
ENSDARG00000026712	0.9839626472870145	6.127178577577614
ENSDARG00000026723	0.9583290987327462	4.744886765700178
ENSDARG00000026726	0.9867788293778764	16.902284770842023
ENSDARG00000026736	0.9426063149494406	4.689146174566638
ENSDARG00000026753	0.9321889750356614	4.022573987703432
ENSDARG00000026759	0.9080107303091742	7.200477263842096
ENSDARG00000026762	0.9463454464689534	6.608962017405174
ENSDARG00000026766	0.8387750075301398	5.126803393871902
ENSDARG00000026767	0.9895179949555456	5.563910043664392
ENSDARG00000026784	0.982555545296603	6.690515195106151
ENSDARG00000026787	0.8274807105298583	4.170567096401092
ENSDARG00000026796	0.9627348015271389	5.834839000806598
ENSDARG00000026799	0.9869754557267668	6.851566033002269
ENSDARG00000026801	0.9892290884233037	5.150177979504258
ENSDARG00000026806	0.8776774285416336	4.297646379656763
ENSDARG00000026811	0.966291624954035	3.660786889532014
ENSDARG00000026820	0.9840530115835395	9.919994103962132
ENSDARG00000026829	0.988006597080309	6.843409458487252
ENSDARG00000026834	0.9777893174897463	10.741164878148531
ENSDARG00000026835	0.6245283791162868	4.0662393340103336
ENSDARG00000026839	0.8302244332273607	3.328655918599173
ENSDARG00000026842	0.9426439883192271	4.5894809693026986
ENSDARG00000026845	0.998552219329651	7.956057625212533
ENSDARG00000026862	0.9925076322128096	8.390481517803808
ENSDARG00000026865	0.9423394220886313	4.769614602945378
ENSDARG00000026871	0.9893883746753829	16.322942472102728
ENSDARG00000026875	0.9179998720208972	6.690728572241688
ENSDARG00000026882	0.9723582583871028	6.261850132832385
ENSDARG00000026892	0.8438552497346801	4.207256871665415
ENSDARG00000026902	0.7536577986666924	4.547643296873408
ENSDARG00000026904	0.43315047683725316	3.079902900635574
ENSDARG00000026907	0.886125389699888	5.5503966586596025
ENSDARG00000026908	0.9916848963976838	3.890083536900937
ENSDARG00000026941	0.929089454084701	5.938154116622426
ENSDARG00000026967	0.9523459523616704	3.0945192231847454
ENSDARG00000026972	0.9895155718591738	8.628313383054934
ENSDARG00000026979	0.9019296153016229	6.72390071142404
ENSDARG00000026985	0.9738129420639069	3.740454202417208
ENSDARG00000026986	0.9810268986503564	5.83794985872734
ENSDARG00000026988	0.9132627132555627	4.693312330604964
ENSDARG00000027009	0.9733500267142412	6.763993240868726
ENSDARG00000027016	0.9667729020090295	6.951645710146623
ENSDARG00000027041	0.9856576428391522	6.339644840810803
ENSDARG00000027046	0.9937212476054277	6.488272945200012
ENSDARG00000027063	0.9785760058943819	7.644378519704549
ENSDARG00000027065	0.9789136674081408	6.799063510072388
ENSDARG00000027070	0.7447333909906231	6.906321382003392
ENSDARG00000027078	0.682989578937293	3.576439653165445
ENSDARG00000027079	0.9552189832721552	4.283731141740651
ENSDARG00000027082	0.974490832133137	6.7434009030497
ENSDARG00000027087	0.6256780935358215	4.054784776180984
ENSDARG00000027088	0.9670332188107786	9.685319080547785
ENSDARG00000027099	0.7514228523787632	2.9635012095597917
ENSDARG00000027109	0.924829134521859	4.98705814814995
ENSDARG00000027112	0.9459399377580839	4.269383646162076
ENSDARG00000027129	0.7138461059323986	5.322566945017864
ENSDARG00000027131	0.7966931952875156	4.550643720426541
ENSDARG00000027140	0.9592494961488384	4.355770926239731
ENSDARG00000027141	0.9100189178195448	4.42349237363458
ENSDARG00000027143	0.9075141426264666	6.620363911908446
ENSDARG00000027154	0.7478529964676689	2.149924257317318
ENSDARG00000027159	0.8334392429611887	3.9990603490034333
ENSDARG00000027169	0.9977823429250462	11.425039358080038
ENSDARG00000027172	0.9821857857229254	7.821959510031104
ENSDARG00000027182	0.8957343749564443	5.8577155351713035
ENSDARG00000027183	0.8792095660192818	4.19865391489142
ENSDARG00000027187	0.9382631015917168	3.328482632800405
ENSDARG00000027196	0.749439093350299	3.5707706692405368
ENSDARG00000027199	0.9844018624202828	6.70595182049486
ENSDARG00000027200	0.9294664591894755	4.999439516314127
ENSDARG00000027222	0.9763705673455284	7.73022777582466
ENSDARG00000027234	0.5604247087085182	4.212277237511701
ENSDARG00000027249	0.9975728063787305	8.645991441345608
ENSDARG00000027279	0.9547347797493596	3.2050902009726823
ENSDARG00000027290	0.7911290040983863	2.153897992027812
ENSDARG00000027310	0.9915087109044111	10.385869673722343
ENSDARG00000027316	0.980913624272816	8.377445264117117
ENSDARG00000027322	0.923130720272121	3.48539256428755
ENSDARG00000027345	0.9589526568666917	4.668877710030662
ENSDARG00000027353	0.9641149522872494	4.329890367326831
ENSDARG00000027355	0.9916638814039845	11.671200298563221
ENSDARG00000027357	0.9357236096670437	4.100563012710653
ENSDARG00000027360	0.6495826907868398	3.3596472393698513
ENSDARG00000027381	0.9553271123454279	5.4356141083801734
ENSDARG00000027391	0.9760213365581133	6.189598654907264
ENSDARG00000027394	0.9831199873519355	4.5364837071198645
ENSDARG00000027397	0.9479184916095349	5.298201665305947
ENSDARG00000027403	0.8064367598188606	4.160947624602237
ENSDARG00000027418	0.8586459581945376	3.020363814803946
ENSDARG00000027419	0.9833253672984785	7.213920890714107
ENSDARG00000027423	0.9235402627043411	2.6058899921620533
ENSDARG00000027424	0.9746076568345758	12.655620322861992
ENSDARG00000027428	0.791872871227711	3.629994741915196
ENSDARG00000027461	0.8931204439923061	5.328461319178845
ENSDARG00000027465	0.9395916868680309	6.46672901054334
ENSDARG00000027491	0.9016864190537401	3.012956765885698
ENSDARG00000027495	0.9865120058791541	13.508968112243124
ENSDARG00000027500	0.9518342912565303	6.06529998807879
ENSDARG00000027501	0.9806837391653198	6.45988336799727
ENSDARG00000027529	0.9608557372361004	10.931145077099082
ENSDARG00000027547	0.23092863717511003	0.9679464175202694
ENSDARG00000027552	0.7166684288084639	3.694638381339183
ENSDARG00000027572	0.8295713927755468	5.978809269165199
ENSDARG00000027582	0.9880013763866713	10.275873702093229
ENSDARG00000027584	0.9510773144199125	7.236160205791648
ENSDARG00000027586	0.9608623105783047	4.0241388961745495
ENSDARG00000027589	0.9899488688733201	6.189091062049179
ENSDARG00000027590	0.963505572129784	3.2253403609648243
ENSDARG00000027595	0.4953578426788	0.9971373961623264
ENSDARG00000027599	0.9137586352045745	3.4003033012052883
ENSDARG00000027600	0.8815883348343666	5.319054987350292
ENSDARG00000027611	0.9727672325094158	4.59875145066445
ENSDARG00000027612	0.9713616527882227	7.588089427358838
ENSDARG00000027620	0.9308376315945968	9.100106255823508
ENSDARG00000027639	0.9824994236788422	5.906567230667433
ENSDARG00000027649	0.8800747323550739	4.189502840830932
ENSDARG00000027657	0.7340371058994002	4.6573974916170044
ENSDARG00000027658	0.92142959071417	2.8161649404307987
ENSDARG00000027676	0.923699494957479	5.166443352887978
ENSDARG00000027687	0.6521867373592021	2.5451289842506393
ENSDARG00000027689	0.9859154774023027	9.344523782404154
ENSDARG00000027734	0.8429210235030273	2.2461525505855953
ENSDARG00000027738	0.6852205200812023	1.2480261109641262
ENSDARG00000027740	0.970282836564626	8.46939134114133
ENSDARG00000027744	0.9813989845351633	15.492281496623999
ENSDARG00000027749	0.9670713125586701	6.976975438265563
ENSDARG00000027750	0.9910216529244178	14.215950677312645
ENSDARG00000027797	0.8748217175096459	5.812505619357595
ENSDARG00000027803	0.2602751855370661	0.7264839614962337
ENSDARG00000027807	0.9560754072014368	10.40352258016594
ENSDARG00000027813	0.9589339404350032	8.386934523274753
ENSDARG00000027824	0.9047115065063287	3.004263586426811
ENSDARG00000027825	0.9836214921381797	3.9195877695221135
ENSDARG00000027826	0.8897227962733179	6.579575333420539
ENSDARG00000027828	0.9940742268482412	7.050526664158625
ENSDARG00000027851	0.977229489303315	4.5492190136042305
ENSDARG00000027867	0.7470768966063457	3.803523543027346
ENSDARG00000027887	0.8587044319795716	5.144287013393255
ENSDARG00000027899	0.9694618140584399	4.724688383778263
ENSDARG00000027915	0.7826009755970907	2.6452710807609723
ENSDARG00000027916	0.9008973541881591	7.158198507968424
ENSDARG00000027930	0.9824303799857831	8.824172926266854
ENSDARG00000027938	0.9744441923408109	5.655131273068281
ENSDARG00000027957	0.9264211105414506	6.0563807614105425
ENSDARG00000027963	0.8195770639950265	3.590870346014678
ENSDARG00000027966	0.9645393477150874	5.224471495455247
ENSDARG00000027978	0.9469110311560757	4.458621002224433
ENSDARG00000027984	0.9197267289744263	6.558542276835178
ENSDARG00000027986	0.9278889379478202	8.02517028675831
ENSDARG00000027992	0.9387765051009732	12.982447668213588
ENSDARG00000028000	0.993643151881797	7.5440108623388795
ENSDARG00000028012	0.715014906486183	3.0618365478586087
ENSDARG00000028017	0.9547416004705466	6.001918036620866
ENSDARG00000028027	0.9864090353825149	9.008231700929205
ENSDARG00000028048	0.9563239194785234	10.225115341095126
ENSDARG00000028053	0.9656790638021475	3.874763028086875
ENSDARG00000028058	0.9132511168513642	5.720198642009375
ENSDARG00000028066	0.991878678782977	6.388981774477623
ENSDARG00000028067	0.9527979027356785	6.087536338528708
ENSDARG00000028071	0.8647670078658241	4.787545367434492
ENSDARG00000028082	0.9513033267034585	5.151618476604662
ENSDARG00000028086	0.9050082501298848	2.4396794382000904
ENSDARG00000028087	0.9790188781203463	8.599177937671964
ENSDARG00000028088	0.9140440264447519	6.4470806567173575
ENSDARG00000028096	0.9773487106323281	12.880978272275744
ENSDARG00000028098	0.9852670635303312	11.32190112687238
ENSDARG00000028099	0.9281035839829983	7.073891761225148
ENSDARG00000028106	0.9637407309256389	6.417872260925672
ENSDARG00000028118	0.985311497470079	6.112648009606829
ENSDARG00000028119	0.9629132483004551	3.309157081983102
ENSDARG00000028131	0.7186399827078155	6.06141419568687
ENSDARG00000028148	0.9887790164600755	10.710878959861407
ENSDARG00000028159	0.9235222084050487	7.8995990080847225
ENSDARG00000028163	0.8236614956170758	3.4316223719039582
ENSDARG00000028164	0.81394100252062	3.9859624551915624
ENSDARG00000028173	0.8908262508533096	6.561533404930596
ENSDARG00000028192	0.7372813064594292	3.381756353520185
ENSDARG00000028198	0.9782939481843114	3.427007849597695
ENSDARG00000028201	0.8991020538493975	6.322111677751922
ENSDARG00000028213	0.9970787241830616	6.4394703209431885
ENSDARG00000028228	0.9789842237199381	9.723723985776594
ENSDARG00000028259	0.9609048229333977	6.017360596075317
ENSDARG00000028275	0.9656708330294167	6.987157796294587
ENSDARG00000028295	0.9532181059160701	12.099650645731149
ENSDARG00000028306	0.9739344781412632	6.901984145926626
ENSDARG00000028321	0.9510618657795283	6.032030873714508
ENSDARG00000028322	0.8015830120411264	4.838168192288352
ENSDARG00000028327	0.959606230034776	5.037012340694792
ENSDARG00000028335	0.8993930194714486	5.917432428798376
ENSDARG00000028336	0.963527724062713	6.623720392229887
ENSDARG00000028346	0.9529116530776639	10.2486007531094
ENSDARG00000028367	0.7190700725991873	8.953173709171756
ENSDARG00000028379	0.8898067977779655	6.148705361555585
ENSDARG00000028386	0.9229858595430681	5.5207364582369305
ENSDARG00000028396	0.9914484492225352	12.352087631391047
ENSDARG00000028401	0.9800413680341686	5.586066937531159
ENSDARG00000028431	0.6781831613882361	1.3861335235032541
ENSDARG00000028442	0.9264055119244963	3.8322493645781432
ENSDARG00000028448	0.7599095300048546	3.558494158445451
ENSDARG00000028475	0.9307449888572514	3.5595572111500395
ENSDARG00000028507	0.9694805112610009	7.420062798764269
ENSDARG00000028517	0.9686045248824718	6.599719961178736
ENSDARG00000028523	0.904032995943229	5.523987724763993
ENSDARG00000028533	0.9707550142233687	5.923105724993022
ENSDARG00000028539	0.9524193249594786	2.5995101149715145
ENSDARG00000028541	0.6077669652791886	3.8670911512595483
ENSDARG00000028542	0.9658135903298253	4.884631593861773
ENSDARG00000028546	0.9931247496333772	4.8385718095651935
ENSDARG00000028552	0.9811420240601559	5.077959653678175
ENSDARG00000028559	0.9580797267688024	5.087530001980624
ENSDARG00000028581	0.8279999119110156	1.9619786190924096
ENSDARG00000028614	0.44828603552092494	0.6069785068495097
ENSDARG00000028618	0.9854900307347344	7.07872372921076
ENSDARG00000028625	0.9940646933213654	7.158817943888577
ENSDARG00000028628	0.6366578635163985	2.2985070898773015
ENSDARG00000028661	0.9918002737357547	6.857445640209293
ENSDARG00000028663	0.8528575189328939	6.536621342017584
ENSDARG00000028664	0.9050844401511168	9.220081702252083
ENSDARG00000028676	0.987039747231598	4.652145637910371
ENSDARG00000028688	0.9374048647850703	6.915406988621926
ENSDARG00000028699	0.9608505040503943	3.218658734935036
ENSDARG00000028715	0.9743688547882278	6.741214578654832
ENSDARG00000028721	0.9817267265483375	5.667009254419768
ENSDARG00000028731	0.9613092364025674	6.149576234535724
ENSDARG00000028748	0.9681701505075617	3.764107227106508
ENSDARG00000028784	0.9953550548967239	9.790101946484887
ENSDARG00000028786	0.9190857213955174	5.592813524348764
ENSDARG00000028793	0.9261510418823399	4.617580326667885
ENSDARG00000028800	0.840820589365057	5.5810130769885555
ENSDARG00000028804	0.9571109393516904	9.106868091875914
ENSDARG00000028815	0.47649753297845776	2.846602186154968
ENSDARG00000028816	0.9706956911824466	8.431699833484714
ENSDARG00000028824	0.28892042146076036	0.872861941266359
ENSDARG00000028848	0.9807946146580225	6.149478505714523
ENSDARG00000028850	0.9837739319207975	7.93301509612127
ENSDARG00000028857	0.9621687584116146	3.1786965758675887
ENSDARG00000028889	0.9860904959276121	6.109127373401355
ENSDARG00000028894	0.9692905674977018	6.607975181530071
ENSDARG00000028896	0.9797716966897042	7.303554729082752
ENSDARG00000028900	0.9757250920608984	5.773094785787573
ENSDARG00000028937	0.9604007663608647	7.868528373468683
ENSDARG00000028943	0.9445864364217675	5.389413637974028
ENSDARG00000028949	0.9253883858409083	4.83746920064581
ENSDARG00000028957	0.974446875411941	5.9686715753222614
ENSDARG00000028971	0.9802142252352609	5.82462638494442
ENSDARG00000028976	0.9757099899833575	6.116207173476189
ENSDARG00000028982	0.9538919336107757	5.066287329364414
ENSDARG00000029003	0.7866777498311583	3.0201026972322405
ENSDARG00000029011	0.9661577909857644	6.000028614297145
ENSDARG00000029018	0.9570707312511797	4.070924033731052
ENSDARG00000029019	0.924764250187563	5.737293156112104
ENSDARG00000029036	0.9623301251119942	8.265103794943531
ENSDARG00000029043	0.9040870634917738	5.7386233711318475
ENSDARG00000029045	0.9665298838628384	4.93866805370484
ENSDARG00000029051	0.9851290346031478	3.995989594047377
ENSDARG00000029057	0.9555777399263726	5.771967962377042
ENSDARG00000029058	0.9895236495386219	8.172259866363223
ENSDARG00000029063	0.9630794248311475	3.4860465339725186
ENSDARG00000029064	0.9662933318750341	7.785858786155252
ENSDARG00000029069	0.9760663743836576	12.845877201016723
ENSDARG00000029071	0.9492950108975398	7.988524138137185
ENSDARG00000029072	0.9494607658384189	2.5560792767576412
ENSDARG00000029075	0.9806195195736932	9.428712777463911
ENSDARG00000029088	0.8864310608786521	5.842070345501612
