sample	time
GSM2837572	120.0
GSM2837576	360.0
GSM2837578	480.0
GSM2837568	720.0
GSM2837569	960.0
GSM2837570	1200.0
GSM2837571	1560.0
GSM2837573	1800.0
GSM2837574	2160.0
GSM2837575	2880.0
GSM2837577	4320.0
